0
tag,keypoints_left_hand,keypoints_right_hand
nice,"[(0.21410921216011047, 0.7456086277961731, -5.149962589712231e-07), (0.26572373509407043, 0.6165496110916138, -0.013345066457986832), (0.29707902669906616, 0.48806115984916687, -0.02207249216735363), (0.3093048334121704, 0.392377644777298, -0.032037969678640366), (0.31716087460517883, 0.30509158968925476, -0.03823486715555191), (0.251186728477478, 0.4675670862197876, -0.027473486959934235), (0.3679906725883484, 0.4988820552825928, -0.060212116688489914), (0.3496602773666382, 0.5395917296409607, -0.0785001739859581), (0.31281009316444397, 0.5317878723144531, -0.09220165759325027), (0.2321244478225708, 0.5316330194473267, -0.038755323737859726), (0.36895084381103516, 0.5622698068618774, -0.06462612003087997), (0.33816224336624146, 0.5885414481163025, -0.06900033354759216), (0.29926711320877075, 0.582342803478241, -0.0778300017118454), (0.2229597568511963, 0.6012251973152161, -0.0533202663064003), (0.350849986076355, 0.6277324557304382, -0.07642240822315216), (0.3204557001590729, 0.6492182016372681, -0.07024399936199188), (0.28827574849128723, 0.6408861875534058, -0.06948792934417725), (0.22321540117263794, 0.6690006852149963, -0.07017891108989716), (0.3251835107803345, 0.6808196306228638, -0.08353156596422195), (0.30379432439804077, 0.6917192339897156, -0.08092642575502396), (0.2687567472457886, 0.6871296763420105, -0.08201982825994492)]","[(0.8039717674255371, 0.782570481300354, -5.37871812866797e-07), (0.7567257285118103, 0.6595181226730347, -0.030870065093040466), (0.7426424622535706, 0.5383546948432922, -0.046613991260528564), (0.749840259552002, 0.4481271505355835, -0.057204198092222214), (0.7636788487434387, 0.3746955394744873, -0.06170336902141571), (0.8159389495849609, 0.5172794461250305, -0.049875468015670776), (0.7046784162521362, 0.5509877800941467, -0.08173901587724686), (0.7098988890647888, 0.598068356513977, -0.08932866156101227), (0.7426077723503113, 0.5950489044189453, -0.09126708656549454), (0.8382675051689148, 0.5778424143791199, -0.05131225660443306), (0.7111623883247375, 0.6189411878585815, -0.08306191116571426), (0.7260756492614746, 0.6464572548866272, -0.0806901827454567), (0.7571008801460266, 0.6359125375747681, -0.07748769968748093), (0.8488519191741943, 0.6458940505981445, -0.05706083029508591), (0.7293136715888977, 0.6814749240875244, -0.08916745334863663), (0.7451996207237244, 0.6998105049133301, -0.07841470092535019), (0.7773711085319519, 0.6899386644363403, -0.06762255728244781), (0.8505771160125732, 0.71519935131073, -0.06586651504039764), (0.7575342655181885, 0.7376899719238281, -0.08759912848472595), (0.7675830721855164, 0.7432948350906372, -0.08636683970689774), (0.7987052798271179, 0.7331743836402893, -0.08177200704813004)]"
italian,[],"[(0.22553695738315582, 0.8451855182647705, 1.1091685792052886e-06), (0.17185449600219727, 0.7815753817558289, -0.022577516734600067), (0.14970839023590088, 0.692995011806488, -0.06212008744478226), (0.17845933139324188, 0.6121423840522766, -0.09567753225564957), (0.216461643576622, 0.5638031959533691, -0.12990069389343262), (0.12177889049053192, 0.7169751524925232, -0.12612676620483398), (0.16672439873218536, 0.580714762210846, -0.1744200736284256), (0.20585019886493683, 0.5097280144691467, -0.19531339406967163), (0.2372296154499054, 0.4717358946800232, -0.20462778210639954), (0.16116440296173096, 0.746886134147644, -0.13452580571174622), (0.19902484118938446, 0.5880873799324036, -0.1838456094264984), (0.2350069284439087, 0.5052890777587891, -0.1929509937763214), (0.26934629678726196, 0.4663441777229309, -0.19548913836479187), (0.21076585352420807, 0.7574751377105713, -0.13916398584842682), (0.24609805643558502, 0.5967413187026978, -0.1731429249048233), (0.2692624032497406, 0.5138084888458252, -0.17449045181274414), (0.2886049449443817, 0.46815788745880127, -0.17254546284675598), (0.26074251532554626, 0.7523153424263, -0.14388927817344666), (0.2873390316963196, 0.6235861778259277, -0.16249339282512665), (0.29117751121520996, 0.5579923391342163, -0.1629684418439865), (0.29669809341430664, 0.5137820243835449, -0.16209712624549866)]"
italian,[],"[(0.22956596314907074, 0.84859299659729, 1.0486652399777086e-06), (0.17488688230514526, 0.7814127802848816, -0.018926842138171196), (0.15551000833511353, 0.6905699372291565, -0.05802348256111145), (0.1855819672346115, 0.6103420853614807, -0.09197898209095001), (0.22500285506248474, 0.5631940960884094, -0.12716983258724213), (0.12619870901107788, 0.71419358253479, -0.12554696202278137), (0.16851884126663208, 0.5763148665428162, -0.1724102795124054), (0.20821663737297058, 0.5065920352935791, -0.1922338753938675), (0.24173778295516968, 0.46989911794662476, -0.20126841962337494), (0.16664299368858337, 0.7474806308746338, -0.13649290800094604), (0.20210231840610504, 0.5863825678825378, -0.18552662432193756), (0.23991408944129944, 0.5051962733268738, -0.19480367004871368), (0.2759462893009186, 0.46864235401153564, -0.19785673916339874), (0.2168160080909729, 0.7611833810806274, -0.14309988915920258), (0.25230151414871216, 0.5995312929153442, -0.17678557336330414), (0.2779178023338318, 0.517054557800293, -0.1785167008638382), (0.2991020381450653, 0.4721056818962097, -0.17731739580631256), (0.2676261365413666, 0.7589472532272339, -0.14936812222003937), (0.29168325662612915, 0.630857527256012, -0.16576877236366272), (0.293811172246933, 0.5694387555122375, -0.16496963798999786), (0.29699113965034485, 0.528788149356842, -0.1642419397830963)]"
italian,[],"[(0.2271903157234192, 0.8540371060371399, 1.0494261459825793e-06), (0.1742296665906906, 0.7844209671020508, -0.018201347440481186), (0.15569652616977692, 0.6904159188270569, -0.05716165527701378), (0.18594183027744293, 0.608465313911438, -0.09105299413204193), (0.22530052065849304, 0.5609825253486633, -0.12597700953483582), (0.12609146535396576, 0.7160504460334778, -0.12533055245876312), (0.1696126013994217, 0.5750819444656372, -0.17180457711219788), (0.21003974974155426, 0.5052459239959717, -0.19002722203731537), (0.24388034641742706, 0.4692686200141907, -0.19769209623336792), (0.16588816046714783, 0.7484374046325684, -0.13669010996818542), (0.202593594789505, 0.5834671258926392, -0.18470343947410583), (0.24008771777153015, 0.5023391842842102, -0.19189341366291046), (0.27646517753601074, 0.46746671199798584, -0.19343556463718414), (0.21583892405033112, 0.7620562314987183, -0.14385877549648285), (0.25020021200180054, 0.5963400602340698, -0.17608876526355743), (0.2751108407974243, 0.5131078362464905, -0.17626596987247467), (0.2959379255771637, 0.4683849811553955, -0.17432647943496704), (0.26720547676086426, 0.7603225708007812, -0.15076114237308502), (0.29167747497558594, 0.6298530101776123, -0.1671697199344635), (0.29522377252578735, 0.5655710101127625, -0.1664457768201828), (0.29970288276672363, 0.5220760703086853, -0.16562007367610931)]"
italian,[],"[(0.22762350738048553, 0.8547052145004272, 1.0082869721372845e-06), (0.17486311495304108, 0.7839863300323486, -0.016819410026073456), (0.157561793923378, 0.6909328699111938, -0.05528969317674637), (0.19002065062522888, 0.6099017858505249, -0.08890148252248764), (0.23131795227527618, 0.563164472579956, -0.12345012277364731), (0.1267298460006714, 0.7144202589988708, -0.12312567234039307), (0.17315934598445892, 0.5733511447906494, -0.16733276844024658), (0.21392832696437836, 0.5073024034500122, -0.18343119323253632), (0.2470579296350479, 0.4727734327316284, -0.19012902677059174), (0.1650247573852539, 0.7459099292755127, -0.1348801851272583), (0.20364150404930115, 0.5809904932975769, -0.18070721626281738), (0.24102647602558136, 0.5023244023323059, -0.1866808384656906), (0.2769435942173004, 0.46855348348617554, -0.18787452578544617), (0.214426651597023, 0.7599186897277832, -0.14235763251781464), (0.2508196234703064, 0.5951451063156128, -0.1732424646615982), (0.27671676874160767, 0.5128662586212158, -0.17322494089603424), (0.2976328432559967, 0.4675331115722656, -0.17170239984989166), (0.26630404591560364, 0.7583941221237183, -0.14939042925834656), (0.2920733392238617, 0.6285567283630371, -0.16511626541614532), (0.29646599292755127, 0.5660853385925293, -0.1642884463071823), (0.300823837518692, 0.5235908031463623, -0.1637897938489914)]"
italian,[],"[(0.22789041697978973, 0.8551658391952515, 1.0060571185022127e-06), (0.17442737519741058, 0.7840655446052551, -0.01655035838484764), (0.1572032868862152, 0.690040111541748, -0.054634999483823776), (0.1915907859802246, 0.6093276143074036, -0.0882212221622467), (0.23428857326507568, 0.5653255581855774, -0.12309089303016663), (0.12584242224693298, 0.7119942903518677, -0.12089914083480835), (0.1726732850074768, 0.5721434950828552, -0.16477800905704498), (0.21273159980773926, 0.5070381164550781, -0.18152476847171783), (0.2449057400226593, 0.47304201126098633, -0.1888849139213562), (0.16549576818943024, 0.7438898086547852, -0.13288843631744385), (0.20448826253414154, 0.5819267630577087, -0.1785394847393036), (0.2414664477109909, 0.5030573606491089, -0.18576912581920624), (0.27618134021759033, 0.46825334429740906, -0.18811382353305817), (0.21572132408618927, 0.7585760951042175, -0.14070819318294525), (0.2518443465232849, 0.5960909128189087, -0.17169110476970673), (0.27747422456741333, 0.5134176015853882, -0.17324107885360718), (0.29783037304878235, 0.4685475826263428, -0.17279574275016785), (0.2675902247428894, 0.7573865652084351, -0.1480708122253418), (0.2918502986431122, 0.628389835357666, -0.1637856364250183), (0.29585474729537964, 0.56520015001297, -0.16391311585903168), (0.29996293783187866, 0.5232712626457214, -0.1642405092716217)]"
italian,[],"[(0.22899913787841797, 0.8555225729942322, 9.820232662605122e-07), (0.17750009894371033, 0.7849183678627014, -0.015836527571082115), (0.15914779901504517, 0.6896031498908997, -0.05230655148625374), (0.19200116395950317, 0.6067880988121033, -0.08465930074453354), (0.234126478433609, 0.5616530179977417, -0.11795754730701447), (0.1253233253955841, 0.7098295092582703, -0.11650349199771881), (0.1726517379283905, 0.5693172812461853, -0.1604689359664917), (0.21442177891731262, 0.5039839744567871, -0.17767664790153503), (0.24745295941829681, 0.47160542011260986, -0.18503770232200623), (0.1645154356956482, 0.7418004274368286, -0.12856841087341309), (0.2031940519809723, 0.5810896158218384, -0.17396891117095947), (0.24181316792964935, 0.5023983716964722, -0.18181279301643372), (0.2776500880718231, 0.46836143732070923, -0.1843881756067276), (0.21456298232078552, 0.7562363147735596, -0.1367197036743164), (0.24968186020851135, 0.5959614515304565, -0.16761986911296844), (0.275743693113327, 0.5133036375045776, -0.16995038092136383), (0.29658573865890503, 0.4691893458366394, -0.16969841718673706), (0.26667875051498413, 0.7544133067131042, -0.14444498717784882), (0.29037290811538696, 0.6249963045120239, -0.16018341481685638), (0.2950868606567383, 0.5609597563743591, -0.16078023612499237), (0.2999778985977173, 0.5189259648323059, -0.16112279891967773)]"
italian,[],"[(0.22830457985401154, 0.8568934798240662, 9.519341688246641e-07), (0.17763260006904602, 0.7834069132804871, -0.014611223712563515), (0.16048894822597504, 0.6858771443367004, -0.05065278336405754), (0.19497734308242798, 0.602258026599884, -0.08278562873601913), (0.2384616732597351, 0.556910514831543, -0.11585436016321182), (0.12360034137964249, 0.7070543766021729, -0.11595382541418076), (0.17165066301822662, 0.5662549138069153, -0.1589050441980362), (0.21425996720790863, 0.5028464198112488, -0.1753639429807663), (0.2477598935365677, 0.4707164764404297, -0.18275387585163116), (0.16279426217079163, 0.7404052019119263, -0.1291101723909378), (0.20238660275936127, 0.5794678926467896, -0.17411033809185028), (0.24228765070438385, 0.5021805763244629, -0.18203303217887878), (0.2787654995918274, 0.4683847427368164, -0.18505258858203888), (0.21350811421871185, 0.756593644618988, -0.13814936578273773), (0.24994245171546936, 0.5963057279586792, -0.16887223720550537), (0.2779691815376282, 0.5145107507705688, -0.1710093915462494), (0.29917311668395996, 0.46991413831710815, -0.17099308967590332), (0.266703724861145, 0.7558940052986145, -0.14667348563671112), (0.29124441742897034, 0.6261761784553528, -0.16201329231262207), (0.2969863712787628, 0.5634729266166687, -0.16200558841228485), (0.3013787865638733, 0.5211747288703918, -0.16236275434494019)]"
italian,[],"[(0.22765560448169708, 0.8570026159286499, 9.475527349422919e-07), (0.17754286527633667, 0.7841519117355347, -0.014511059038341045), (0.16043606400489807, 0.6863338947296143, -0.050335850566625595), (0.19465917348861694, 0.6018876433372498, -0.08226095885038376), (0.2382902354001999, 0.555487334728241, -0.11501239240169525), (0.12388807535171509, 0.7074824571609497, -0.11546237021684647), (0.17153383791446686, 0.5663678646087646, -0.15845996141433716), (0.21453334391117096, 0.5030825734138489, -0.17491045594215393), (0.24857638776302338, 0.4709916114807129, -0.18228751420974731), (0.16261520981788635, 0.7404141426086426, -0.12865881621837616), (0.2020157426595688, 0.5787067413330078, -0.17364802956581116), (0.24246296286582947, 0.5019062757492065, -0.1813882291316986), (0.27962738275527954, 0.4683562219142914, -0.18421344459056854), (0.21303363144397736, 0.7562668323516846, -0.13777568936347961), (0.24951472878456116, 0.5951837301254272, -0.1684250384569168), (0.2779020369052887, 0.513984203338623, -0.1701580286026001), (0.2994389533996582, 0.46955662965774536, -0.1698441058397293), (0.26625677943229675, 0.7555554509162903, -0.1464093029499054), (0.2912350296974182, 0.6254123449325562, -0.16174353659152985), (0.2972564995288849, 0.5624004006385803, -0.1614951193332672), (0.30169034004211426, 0.5195850729942322, -0.1616242229938507)]"
italian,[],"[(0.2305445671081543, 0.8575891256332397, 9.118524531004368e-07), (0.17746597528457642, 0.7842208743095398, -0.011267098598182201), (0.15901783108711243, 0.6880708336830139, -0.044368352741003036), (0.19214576482772827, 0.6044151782989502, -0.07444734126329422), (0.2369074523448944, 0.5586197972297668, -0.10564719140529633), (0.12281150370836258, 0.7022665739059448, -0.10925325006246567), (0.17151261866092682, 0.5615441203117371, -0.1500074416399002), (0.21464580297470093, 0.5008528232574463, -0.16532853245735168), (0.2480825036764145, 0.4686468541622162, -0.17239323258399963), (0.16304275393486023, 0.7360063791275024, -0.12359430640935898), (0.20207907259464264, 0.5762962698936462, -0.16675299406051636), (0.24223019182682037, 0.5012498497962952, -0.17461204528808594), (0.27895796298980713, 0.46651363372802734, -0.1777985543012619), (0.21433548629283905, 0.7535265684127808, -0.1336933970451355), (0.2507138252258301, 0.5969216823577881, -0.16292360424995422), (0.2798769772052765, 0.5170494318008423, -0.16487330198287964), (0.3014247715473175, 0.47224992513656616, -0.16469396650791168), (0.2675468325614929, 0.7542412281036377, -0.1431518793106079), (0.2901979088783264, 0.6265336871147156, -0.1564248651266098), (0.2964285612106323, 0.5660695433616638, -0.15520846843719482), (0.3010963797569275, 0.5242395997047424, -0.15480643510818481)]"
italian,[],"[(0.23061084747314453, 0.8584986925125122, 9.08190827431099e-07), (0.17790186405181885, 0.7853953242301941, -0.011103542521595955), (0.15928055346012115, 0.6885270476341248, -0.042980726808309555), (0.19170086085796356, 0.6042623519897461, -0.07197391241788864), (0.23544317483901978, 0.5580497980117798, -0.10189767926931381), (0.12325681000947952, 0.7020368576049805, -0.10617224872112274), (0.1723404973745346, 0.559805691242218, -0.1465034782886505), (0.21630369126796722, 0.49972406029701233, -0.16176097095012665), (0.25018635392189026, 0.4678876996040344, -0.16852137446403503), (0.16323286294937134, 0.7362929582595825, -0.11995627731084824), (0.20309610664844513, 0.5750074982643127, -0.16249531507492065), (0.24381163716316223, 0.49990326166152954, -0.1701652556657791), (0.28107285499572754, 0.46568113565444946, -0.17290954291820526), (0.21450947225093842, 0.754031777381897, -0.1296466886997223), (0.2514071762561798, 0.5974413752555847, -0.1581306904554367), (0.28031033277511597, 0.5175153017044067, -0.15988561511039734), (0.3014097809791565, 0.47264599800109863, -0.15930940210819244), (0.2673490643501282, 0.7546936273574829, -0.13877765834331512), (0.29082539677619934, 0.6268285512924194, -0.1512545496225357), (0.29741156101226807, 0.5664070248603821, -0.14955800771713257), (0.30244848132133484, 0.524929404258728, -0.1485813558101654)]"
